price,address,features,is_active,url
1425000,"200 E Delaware Pl #8-9C, Chicago, IL 60611","4 bds, 4 ba, 3,350 sqft",Active,https://www.zillow.com/homedetails/200-E-Delaware-Pl-8-9C-Chicago-IL-60611/2099580861_zpid/
1300000,"800 N Michigan Ave APT 4703, Chicago, IL 60611","2 bds, 3 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/800-N-Michigan-Ave-APT-4703-Chicago-IL-60611/60202095_zpid/
335000,"10 E Ontario St APT 3008, Chicago, IL 60611","1 bd, 1 ba, 995 sqft",Active,https://www.zillow.com/homedetails/10-E-Ontario-St-APT-3008-Chicago-IL-60611/80851369_zpid/
499000,"512 N McClurg Ct APT 501, Chicago, IL 60611","2 bds, 2 ba, 1,445 sqft",Active,https://www.zillow.com/homedetails/512-N-McClurg-Ct-APT-501-Chicago-IL-60611/63701814_zpid/
335000,"179 E Lake Shore Dr #402, Chicago, IL 60611","1 bd, 1 ba, 975 sqft",Active,https://www.zillow.com/homedetails/179-E-Lake-Shore-Dr-402-Chicago-IL-60611/2062863848_zpid/
229000,"211 E Ohio St APT 2912, Chicago, IL 60611","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/211-E-Ohio-St-APT-2912-Chicago-IL-60611/58368608_zpid/
925000,"250 E Pearson St APT 3301, Chicago, IL 60611","2 bds, 3 ba, 1,611 sqft",New,https://www.zillow.com/homedetails/250-E-Pearson-St-APT-3301-Chicago-IL-60611/65563319_zpid/
500000,"2346 W Jackson Blvd, Chicago, IL 60612","5,227 sqft lot ",Active,https://www.zillow.com/homedetails/2346-W-Jackson-Blvd-Chicago-IL-60612/101333717_zpid/
239000,"818 S Leavitt St, Chicago, IL 60612","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/818-S-Leavitt-St-Chicago-IL-60612/101304600_zpid/
40000,"2811 W Flournoy St, Chicago, IL 60612","1,718 sqft lot ",Active,https://www.zillow.com/homedetails/2811-W-Flournoy-St-Chicago-IL-60612/158700781_zpid/
40000,"3131 W Polk St, Chicago, IL 60612","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/3131-W-Polk-St-Chicago-IL-60612/158700873_zpid/
250000,"2904 W Madison St, Chicago, IL 60612","2,976 sqft lot ",Active,https://www.zillow.com/homedetails/2904-W-Madison-St-Chicago-IL-60612/158699329_zpid/
40000,"3119 W Polk St, Chicago, IL 60612","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/3119-W-Polk-St-Chicago-IL-60612/158700877_zpid/
125000,"2660 W Monroe St, Chicago, IL 60612","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/2660-W-Monroe-St-Chicago-IL-60612/158700169_zpid/
102515,"3053 W 5th Ave, Chicago, IL 60612","3,072 sqft lot ",Active,https://www.zillow.com/homedetails/3053-W-5th-Ave-Chicago-IL-60612/3811202_zpid/
102515,"3049 W 5th Ave, Chicago, IL 60612","3,113 sqft lot ",Active,https://www.zillow.com/homedetails/3049-W-5th-Ave-Chicago-IL-60612/158699937_zpid/
160000,"3950 N Lake Shore Dr APT 1203, Chicago, IL 60613","2 bds, 1 ba, 800 sqft",New,https://www.zillow.com/homedetails/3950-N-Lake-Shore-Dr-APT-1203-Chicago-IL-60613/3713370_zpid/
330000,"712 W Waveland Ave APT 2D, Chicago, IL 60613","2 bds, 1 ba, 1,100 sqft",New,https://www.zillow.com/homedetails/712-W-Waveland-Ave-APT-2D-Chicago-IL-60613/2078737398_zpid/
274900,"3950 N Lake Shore Dr APT 928, Chicago, IL 60613","3 bds, 2 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/3950-N-Lake-Shore-Dr-APT-928-Chicago-IL-60613/3713890_zpid/
185000,"720 W Gordon Ter APT 22F, Chicago, IL 60613","1 bd, 1 ba, 750 sqft",New,https://www.zillow.com/homedetails/720-W-Gordon-Ter-APT-22F-Chicago-IL-60613/3704433_zpid/
196000,"3950 N Lake Shore Dr APT 1028E, Chicago, IL 60613","2 bds, 2 ba, 1,250 sqft",Active,https://www.zillow.com/homedetails/3950-N-Lake-Shore-Dr-APT-1028E-Chicago-IL-60613/2136321920_zpid/
174900,"3900 N Lake Shore Dr APT 19F, Chicago, IL 60613","1 bd, 1 ba, 815 sqft",New,https://www.zillow.com/homedetails/3900-N-Lake-Shore-Dr-APT-19F-Chicago-IL-60613/3714086_zpid/
624500,"4004 N Clarendon Ave #1, Chicago, IL 60613","4 bds, 2 ba, 2,750 sqft",New,https://www.zillow.com/homedetails/4004-N-Clarendon-Ave-1-Chicago-IL-60613/3707103_zpid/
169900,"4250 N Marine Dr APT 307, Chicago, IL 60613","1 bd, 1 ba, 900 sqft",New,https://www.zillow.com/homedetails/4250-N-Marine-Dr-APT-307-Chicago-IL-60613/3703420_zpid/
--,"817 W Hutchinson St, Chicago, IL 60613","7 bds, 7 ba, 15,944 sqft",Auction,https://www.zillow.com/homedetails/817-W-Hutchinson-St-Chicago-IL-60613/3706930_zpid/
395000,"666 W Irving Park Rd APT I4, Chicago, IL 60613","3 bds, 2 ba, 1,750 sqft",New,https://www.zillow.com/homedetails/666-W-Irving-Park-Rd-APT-I4-Chicago-IL-60613/343999086_zpid/
4450000,"4136 N Greenview Ave, Chicago, IL 60613","6 bds, 6 ba, 7,134 sqft",New,https://www.zillow.com/homedetails/4136-N-Greenview-Ave-Chicago-IL-60613/119098290_zpid/
1100000,"3646 N Wilton Ave, Chicago, IL 60613","4 bds, 4 ba, 2,848 sqft",Active,https://www.zillow.com/homedetails/3646-N-Wilton-Ave-Chicago-IL-60613/3711733_zpid/
485000,"727 W Junior Ter #1-A, Chicago, IL 60613","3 bds, 3 ba, -- sqft",New,https://www.zillow.com/homedetails/727-W-Junior-Ter-1-A-Chicago-IL-60613/3704119_zpid/
499500,"4300 N Marine Dr APT 304, Chicago, IL 60613","3 bds, 3 ba, 2,093 sqft",Active,https://www.zillow.com/homedetails/4300-N-Marine-Dr-APT-304-Chicago-IL-60613/3702699_zpid/
159900,"3604 N Pine Grove Ave #B1, Chicago, IL 60613","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3604-N-Pine-Grove-Ave-B1-Chicago-IL-60613/3715028_zpid/
450000,"3920 N Lake Shore Dr APT 6N, Chicago, IL 60613","4 bds, 4 ba, 3,000 sqft",Active,https://www.zillow.com/homedetails/3920-N-Lake-Shore-Dr-APT-6N-Chicago-IL-60613/2053629288_zpid/
900000,"3743 N Kenmore Ave #3, Chicago, IL 60613","2 bds, 2 ba, 1,600 sqft",New,https://www.zillow.com/homedetails/3743-N-Kenmore-Ave-3-Chicago-IL-60613/159464106_zpid/
299900,"666 W Irving Park Rd APT I2, Chicago, IL 60613","2 bds, 2 ba, 1,766 sqft",Active,https://www.zillow.com/homedetails/666-W-Irving-Park-Rd-APT-I2-Chicago-IL-60613/3705076_zpid/
1275000,"3936 N Paulina St, Chicago, IL 60613","4 bds, 4 ba, -- sqft",New,https://www.zillow.com/homedetails/3936-N-Paulina-St-Chicago-IL-60613/3709336_zpid/
265000,"3950 N Lake Shore Dr APT 1120, Chicago, IL 60613","3 bds, 2 ba, 1,300 sqft",Active,https://www.zillow.com/homedetails/3950-N-Lake-Shore-Dr-APT-1120-Chicago-IL-60613/3713717_zpid/
260000,"4343 N Clarendon Ave APT 1102, Chicago, IL 60613","2 bds, 2 ba, 1,150 sqft",Active,https://www.zillow.com/homedetails/4343-N-Clarendon-Ave-APT-1102-Chicago-IL-60613/3702796_zpid/
2999000,"750 W Hutchinson St, Chicago, IL 60613","5 bds, 7 ba, 10,000 sqft",Active,https://www.zillow.com/homedetails/750-W-Hutchinson-St-Chicago-IL-60613/3703232_zpid/
3000000,"3642 N Magnolia Ave, Chicago, IL 60613","6 bds, 7 ba, 6,100 sqft",Active,https://www.zillow.com/homedetails/3642-N-Magnolia-Ave-Chicago-IL-60613/2096451163_zpid/
835000,"4050 N Hermitage Ave, Chicago, IL 60613","8 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/4050-N-Hermitage-Ave-Chicago-IL-60613/2094001218_zpid/
1350000,"1338 W Byron St, Chicago, IL 60613","4 bds, 4 ba, 3,300 sqft",New,https://www.zillow.com/homedetails/1338-W-Byron-St-Chicago-IL-60613/3710884_zpid/
1250000,"707 W Junior Ter APT 12, Chicago, IL 60613","4 bds, 4 ba, 4,000 sqft",Active,https://www.zillow.com/homedetails/707-W-Junior-Ter-APT-12-Chicago-IL-60613/3703257_zpid/
168900,"3930 N Pine Grove Ave APT 305, Chicago, IL 60613","1 bd, 1 ba, 750 sqft",Active,https://www.zillow.com/homedetails/3930-N-Pine-Grove-Ave-APT-305-Chicago-IL-60613/3712833_zpid/
725000,"3763 N Wilton Ave #2N, Chicago, IL 60613","3 bds, 3 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/3763-N-Wilton-Ave-2N-Chicago-IL-60613/113501648_zpid/
550000,"1800 W Grace St APT 601, Chicago, IL 60613","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/1800-W-Grace-St-APT-601-Chicago-IL-60613/113957122_zpid/
425000,"3800 N Lake Shore Dr #4J, Chicago, IL 60613","2 bds, 2 ba, 1,450 sqft",activated,https://www.zillow.com/homedetails/3800-N-Lake-Shore-Dr-4J-Chicago-IL-60613/3714338_zpid/
2275000,"4234 N Hazel St, Chicago, IL 60613","6 bds, 5 ba, 5,140 sqft",Active,https://www.zillow.com/homedetails/4234-N-Hazel-St-Chicago-IL-60613/3706803_zpid/
694500,"4046 N Clark St UNIT M, Chicago, IL 60613","2 bds, 3 ba, 2,132 sqft",Active,https://www.zillow.com/homedetails/4046-N-Clark-St-UNIT-M-Chicago-IL-60613/60263356_zpid/
1100000,"1836 W Addison St, Chicago, IL 60613","4 bds, 3 ba, 2,240 sqft",Active,https://www.zillow.com/homedetails/1836-W-Addison-St-Chicago-IL-60613/3709587_zpid/
2450000,"3649 N Paulina St, Chicago, IL 60613","6 bds, 7 ba, 5,650 sqft",Active,https://www.zillow.com/homedetails/3649-N-Paulina-St-Chicago-IL-60613/158555190_zpid/
175000,"4258 N Greenview Ave APT 1B, Chicago, IL 60613","1 bd, 1 ba, 800 sqft",Active,https://www.zillow.com/homedetails/4258-N-Greenview-Ave-APT-1B-Chicago-IL-60613/3706188_zpid/
230000,"655 W Irving Park Rd APT 4106, Chicago, IL 60613","1 bd, 1 ba, 850 sqft",Active,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-4106-Chicago-IL-60613/65561134_zpid/
210000,"4250 N Marine Dr APT 1128, Chicago, IL 60613","1 bd, 1 ba, 906 sqft",Active,https://www.zillow.com/homedetails/4250-N-Marine-Dr-APT-1128-Chicago-IL-60613/3703883_zpid/
214900,"3950 N Lake Shore Dr APT 430, Chicago, IL 60613","2 bds, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3950-N-Lake-Shore-Dr-APT-430-Chicago-IL-60613/3713929_zpid/
975000,"3764 N Clark St APT 1S, Chicago, IL 60613","3 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/3764-N-Clark-St-APT-1S-Chicago-IL-60613/245564074_zpid/
2490000,"4264 N Hazel St, Chicago, IL 60613","5 bds, 5 ba, 5,807 sqft",Active,https://www.zillow.com/homedetails/4264-N-Hazel-St-Chicago-IL-60613/3706792_zpid/
1945000,"4323 N Hermitage Ave, Chicago, IL 60613","6 bds, 6 ba, 4,350 sqft",Active,https://www.zillow.com/homedetails/4323-N-Hermitage-Ave-Chicago-IL-60613/2082739534_zpid/
1945000,"4323 N Hermitage Ave, Chicago, IL 60613","6 bds, 6 ba, 4,350 sqft",Active,https://www.zillow.com/homedetails/4323-N-Hermitage-Ave-Chicago-IL-60613/2082739534_zpid/
184900,"4250 N Marine Dr APT 624, Chicago, IL 60613","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/4250-N-Marine-Dr-APT-624-Chicago-IL-60613/3703772_zpid/
169900,"3600 N Lake Shore Dr APT 2103, Chicago, IL 60613","Studio , 1 ba, -- sqft",activated,https://www.zillow.com/homedetails/3600-N-Lake-Shore-Dr-APT-2103-Chicago-IL-60613/3715594_zpid/
2225000,"1922 W Grace St, Chicago, IL 60613","6 bds, 6 ba, 5,000 sqft",Price Change,https://www.zillow.com/homedetails/1922-W-Grace-St-Chicago-IL-60613/2088917701_zpid/
349900,"4170 N Marine Dr APT 7B, Chicago, IL 60613","2 bds, 2 ba, 1,400 sqft",Active,https://www.zillow.com/homedetails/4170-N-Marine-Dr-APT-7B-Chicago-IL-60613/3704662_zpid/
214900,"3600 N Lake Shore Dr APT 2822, Chicago, IL 60613","Studio , 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/3600-N-Lake-Shore-Dr-APT-2822-Chicago-IL-60613/3715778_zpid/
136250,"700 W Bittersweet Pl APT 510, Chicago, IL 60613","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/700-W-Bittersweet-Pl-APT-510-Chicago-IL-60613/3704944_zpid/
439500,"3660 N Lake Shore Dr APT 1501, Chicago, IL 60613","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/3660-N-Lake-Shore-Dr-APT-1501-Chicago-IL-60613/60035439_zpid/
950000,"3729 N Wilton Ave APT 1N, Chicago, IL 60613","3 bds, 4 ba, 2,600 sqft",Active,https://www.zillow.com/homedetails/3729-N-Wilton-Ave-APT-1N-Chicago-IL-60613/2095757338_zpid/
924900,"1845 W Waveland Ave #3, Chicago, IL 60613","3 bds, 2 ba, 1,900 sqft",Active,https://www.zillow.com/homedetails/1845-W-Waveland-Ave-3-Chicago-IL-60613/340045975_zpid/
1095000,"3928 N Paulina St, Chicago, IL 60613","3 bds, 3 ba, -- sqft",New,https://www.zillow.com/homedetails/3928-N-Paulina-St-Chicago-IL-60613/347112894_zpid/
1099000,"4332 N Kenmore Ave, Chicago, IL 60613","3 bds, 4 ba, 3,011 sqft",Active,https://www.zillow.com/homedetails/4332-N-Kenmore-Ave-Chicago-IL-60613/2053602241_zpid/
235000,"3600 N Lake Shore Dr APT 202, Chicago, IL 60613","1 bd, 2 ba, 900 sqft",Active,https://www.zillow.com/homedetails/3600-N-Lake-Shore-Dr-APT-202-Chicago-IL-60613/3715147_zpid/
725000,"4201 N Paulina St #C, Chicago, IL 60613","4 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/4201-N-Paulina-St-C-Chicago-IL-60613/2089516503_zpid/
1595000,"750 W Bittersweet Pl, Chicago, IL 60613","10 bds, 6 ba, -- sqft",Active,https://www.zillow.com/homedetails/750-W-Bittersweet-Pl-Chicago-IL-60613/2095876177_zpid/
175000,"3600 N Lake Shore Dr APT 1603, Chicago, IL 60613","Studio , 1 ba, 550 sqft",Active,https://www.zillow.com/homedetails/3600-N-Lake-Shore-Dr-APT-1603-Chicago-IL-60613/3715475_zpid/
234000,"3660 N Lake Shore Dr APT 912, Chicago, IL 60613","1 bd, 1 ba, 700 sqft",Active,https://www.zillow.com/homedetails/3660-N-Lake-Shore-Dr-APT-912-Chicago-IL-60613/60149066_zpid/
485000,"4170 N Marine Dr APT 12E, Chicago, IL 60613","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4170-N-Marine-Dr-APT-12E-Chicago-IL-60613/3704725_zpid/
1275000,"1651 W Irving Park Rd, Chicago, IL 60613","10 bds, 6 ba, -- sqft",Active,https://www.zillow.com/homedetails/1651-W-Irving-Park-Rd-Chicago-IL-60613/2106152116_zpid/
359000,"4250 N Marine Dr APT 1501, Chicago, IL 60613","2 bds, 2 ba, 1,420 sqft",Active,https://www.zillow.com/homedetails/4250-N-Marine-Dr-APT-1501-Chicago-IL-60613/3703270_zpid/
345000,"655 W Irving Park Rd APT 4601, Chicago, IL 60613","2 bds, 2 ba, 1,150 sqft",Active,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-4601-Chicago-IL-60613/65561199_zpid/
395000,"4250 N Marine Dr APT 401, Chicago, IL 60613","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/4250-N-Marine-Dr-APT-401-Chicago-IL-60613/3703259_zpid/
899000,"4219 N Ashland Ave #1N, Chicago, IL 60613","4 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/4219-N-Ashland-Ave-1N-Chicago-IL-60613/70460572_zpid/
799900,"3800 N Lake Shore Dr #14D, Chicago, IL 60613","3 bds, 3 ba, 2,200 sqft",Active,https://www.zillow.com/homedetails/3800-N-Lake-Shore-Dr-14D-Chicago-IL-60613/3714308_zpid/
169000,"655 W Irving Park Rd APT 4305, Chicago, IL 60613","Studio , 1 ba, 550 sqft",Active,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-4305-Chicago-IL-60613/65561164_zpid/
1950000,"1848 W Cuyler Ave, Chicago, IL 60613","6 bds, 5 ba, 4,500 sqft",Active,https://www.zillow.com/homedetails/1848-W-Cuyler-Ave-Chicago-IL-60613/2054582703_zpid/
230000,"655 W Irving Park Rd APT 5316, Chicago, IL 60613","1 bd, 1 ba, 840 sqft",Active,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-5316-Chicago-IL-60613/80811383_zpid/
469900,"3660 N Lake Shore Dr APT 3513, Chicago, IL 60613","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/3660-N-Lake-Shore-Dr-APT-3513-Chicago-IL-60613/60263956_zpid/
1299500,"1907 W Cuyler Ave, Chicago, IL 60613","9 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1907-W-Cuyler-Ave-Chicago-IL-60613/2085136609_zpid/
230000,"655 W Irving Park Rd APT 2516, Chicago, IL 60613","1 bd, 1 ba, 840 sqft",Active,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-2516-Chicago-IL-60613/80832154_zpid/
2100000,"1850 W Cuyler Ave, Chicago, IL 60613","6 bds, 5 ba, 4,500 sqft",Active,https://www.zillow.com/homedetails/1850-W-Cuyler-Ave-Chicago-IL-60613/2052835930_zpid/
210000,"655 W Irving Park Rd APT 4506, Chicago, IL 60613","1 bd, 1 ba, 816 sqft",Price Change,https://www.zillow.com/homedetails/655-W-Irving-Park-Rd-APT-4506-Chicago-IL-60613/65550304_zpid/
299900,"3600 N Lake Shore Dr APT 2711, Chicago, IL 60613","1 bd, 1 ba, 950 sqft",Active,https://www.zillow.com/homedetails/3600-N-Lake-Shore-Dr-APT-2711-Chicago-IL-60613/3715744_zpid/
2600000,"4323 N Greenview Ave, Chicago, IL 60613","6 bds, 6 ba, 5,200 sqft",Active,https://www.zillow.com/homedetails/4323-N-Greenview-Ave-Chicago-IL-60613/3706145_zpid/
750000,"3614 N Marshfield Ave, Chicago, IL 60613","3,115 sqft lot ",Active,https://www.zillow.com/homedetails/3614-N-Marshfield-Ave-Chicago-IL-60613/3709624_zpid/
1199000,"(undisclosed Address), Chicago, IL 60613","3,485 sqft lot ",Active,https://www.zillow.com/homedetails/Chicago-IL-60613/253171315_zpid/
23500000,"1932 N Burling St, Chicago, IL 60614","6 bds, 11 ba, 25,000 sqft",Active,https://www.zillow.com/homedetails/1932-N-Burling-St-Chicago-IL-60614/2096089558_zpid/
195000,"2336 N Commonwealth Ave APT 108, Chicago, IL 60614","1 bd, 1 ba, 720 sqft",New,https://www.zillow.com/homedetails/2336-N-Commonwealth-Ave-APT-108-Chicago-IL-60614/3738298_zpid/
450000,"832 W Wrightwood Ave #3, Chicago, IL 60614","2 bds, 1 ba, 1,164 sqft",New,https://www.zillow.com/homedetails/832-W-Wrightwood-Ave-3-Chicago-IL-60614/3730316_zpid/
750000,"1416 W Diversey Pkwy, Chicago, IL 60614","3 bds, 2 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/1416-W-Diversey-Pkwy-Chicago-IL-60614/3727836_zpid/
2199000,"2125 N Clifton Ave, Chicago, IL 60614","5 bds, 5 ba, -- sqft",New,https://www.zillow.com/homedetails/2125-N-Clifton-Ave-Chicago-IL-60614/3735439_zpid/
600000,"2421 N Racine Ave APT 2S, Chicago, IL 60614","2 bds, 2 ba, -- sqft",New,https://www.zillow.com/homedetails/2421-N-Racine-Ave-APT-2S-Chicago-IL-60614/87727231_zpid/
389900,"345 W Fullerton Pkwy APT 1705, Chicago, IL 60614","2 bds, 2 ba, 1,100 sqft",New,https://www.zillow.com/homedetails/345-W-Fullerton-Pkwy-APT-1705-Chicago-IL-60614/3738449_zpid/
494000,"1832 N Lincoln Ave #2, Chicago, IL 60614","2 bds, 2 ba, 1,050 sqft",activated,https://www.zillow.com/homedetails/1832-N-Lincoln-Ave-2-Chicago-IL-60614/3741884_zpid/
5400000,"1908-10 N Dayton St, Chicago, IL 60614","6 bds, 8 ba, -- sqft",New,https://www.zillow.com/homedetails/1908-10-N-Dayton-St-Chicago-IL-60614/347229027_zpid/
299900,"2220 N Sedgwick St APT 204, Chicago, IL 60614","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/2220-N-Sedgwick-St-APT-204-Chicago-IL-60614/87726725_zpid/
975000,"1637 N Larrabee St APT D, Chicago, IL 60614","3 bds, 3 ba, 2,480 sqft",New,https://www.zillow.com/homedetails/1637-N-Larrabee-St-APT-D-Chicago-IL-60614/3740957_zpid/
750000,"2137 N Lakewood Ave #4S, Chicago, IL 60614","3 bds, 3 ba, 1,900 sqft",New,https://www.zillow.com/homedetails/2137-N-Lakewood-Ave-4S-Chicago-IL-60614/3734921_zpid/
345000,"345 W Fullerton Pkwy APT 2705, Chicago, IL 60614","2 bds, 2 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/345-W-Fullerton-Pkwy-APT-2705-Chicago-IL-60614/3738526_zpid/
219000,"2626 N Lakeview Ave APT 1007, Chicago, IL 60614","1 bd, 1 ba, 723 sqft",New,https://www.zillow.com/homedetails/2626-N-Lakeview-Ave-APT-1007-Chicago-IL-60614/3725581_zpid/
419000,"2019 N Sheffield Ave APT 402, Chicago, IL 60614","2 bds, 1 ba, 1,300 sqft",activated,https://www.zillow.com/homedetails/2019-N-Sheffield-Ave-APT-402-Chicago-IL-60614/3735909_zpid/
289900,"400 W Deming Pl APT 2K, Chicago, IL 60614","2 bds, 1 ba, 1,150 sqft",Price Change,https://www.zillow.com/homedetails/400-W-Deming-Pl-APT-2K-Chicago-IL-60614/2090871509_zpid/
500000,"345 W Fullerton Pkwy APT 2401, Chicago, IL 60614","2 bds, 2 ba, 1,100 sqft",New,https://www.zillow.com/homedetails/345-W-Fullerton-Pkwy-APT-2401-Chicago-IL-60614/3738498_zpid/
645000,"2525 N Sheffield Ave APT 1A, Chicago, IL 60614","2 bds, 2 ba, 1,650 sqft",New,https://www.zillow.com/homedetails/2525-N-Sheffield-Ave-APT-1A-Chicago-IL-60614/87694268_zpid/
1695000,"1307 W Schubert Ave, Chicago, IL 60614","5 bds, 4 ba, -- sqft",New,https://www.zillow.com/homedetails/1307-W-Schubert-Ave-Chicago-IL-60614/3729360_zpid/
1615000,"419 W Roslyn Pl, Chicago, IL 60614","2 bds, 4 ba, 3,800 sqft",New,https://www.zillow.com/homedetails/419-W-Roslyn-Pl-Chicago-IL-60614/3726886_zpid/
345000,"2626 N Lakeview Ave APT 1701, Chicago, IL 60614","2 bds, 2 ba, 1,200 sqft",New,https://www.zillow.com/homedetails/2626-N-Lakeview-Ave-APT-1701-Chicago-IL-60614/2084259679_zpid/
999000,"2619 N Wayne Ave #3N, Chicago, IL 60614","3 bds, 3 ba, 2,491 sqft",New,https://www.zillow.com/homedetails/2619-N-Wayne-Ave-3N-Chicago-IL-60614/2074211012_zpid/
549000,"2243 N Lister Ave APT 402, Chicago, IL 60614","3 bds, 2 ba, 1,500 sqft",New,https://www.zillow.com/homedetails/2243-N-Lister-Ave-APT-402-Chicago-IL-60614/80832532_zpid/
335000,"2000 N Lincoln Park West Pkwy #1208, Chicago, IL 60614","1 bd, 1 ba, 950 sqft",Active,https://www.zillow.com/homedetails/2000-N-Lincoln-Park-West-Pkwy-1208-Chicago-IL-60614/2079176643_zpid/
1695000,"2128 N Racine Ave, Chicago, IL 60614","4 bds, 4 ba, 3,300 sqft",New,https://www.zillow.com/homedetails/2128-N-Racine-Ave-Chicago-IL-60614/3734974_zpid/
9995000,"2026 N Kenmore Ave, Chicago, IL 60614","10 bds, 10 ba, 13,400 sqft",Active,https://www.zillow.com/homedetails/2026-N-Kenmore-Ave-Chicago-IL-60614/2075749907_zpid/
925000,"2705 N Marshfield Ave, Chicago, IL 60614","4 bds, 3 ba, -- sqft",Price Change,https://www.zillow.com/homedetails/2705-N-Marshfield-Ave-Chicago-IL-60614/3732012_zpid/
4995000,"716 W Schubert Ave, Chicago, IL 60614","7 bds, 11 ba, 10,940 sqft",New,https://www.zillow.com/homedetails/716-W-Schubert-Ave-Chicago-IL-60614/80820824_zpid/
270000,"2020 N Lincoln Park W APT 32L, Chicago, IL 60614","1 bd, 1 ba, 532 sqft",Active,https://www.zillow.com/homedetails/2020-N-Lincoln-Park-W-APT-32L-Chicago-IL-60614/3739632_zpid/
176900,"2629 N Hampden Ct APT 210, Chicago, IL 60614","1 bd, 1 ba, 600 sqft",Price Change,https://www.zillow.com/homedetails/2629-N-Hampden-Ct-APT-210-Chicago-IL-60614/3726059_zpid/
619900,"2339 N Bosworth Ave, Chicago, IL 60614","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2339-N-Bosworth-Ave-Chicago-IL-60614/2131407546_zpid/
599000,"2000 N Clifton Ave #A, Chicago, IL 60614","3 bds, 2 ba, 3,010 sqft",Active,https://www.zillow.com/homedetails/2000-N-Clifton-Ave-A-Chicago-IL-60614/2057098738_zpid/
